latitude,longitude,address,BOROUGH,NEIGHBORHOOD,BLOCK,LOT,ADDRESS,APARTMENT NUMBER,ZIP CODE,SALE PRICE,ADDRESS_NEW,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,PROPERTY AGE
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3724,"1-2 river terrace, 11d",11D,10004,"2,130,000",1-2 river terrace,1,0,1,4017,1451,83
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3741,"2 river terrace, 12j",12J,10004,"4,800,000",2 river terrace,1,0,1,5000,1963,68
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3758,"2 river terrace, 14l",14L,10004,"4,900,000",2 river terrace,2,0,2,2650,2079,77
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3760,"2 river terrace, 14n",14N,10004,"3,580,000",2 river terrace,2,0,2,2363,3465,100
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3784,"2 river terrace, 18a",18A,10004,"2,500,000",2 river terrace,3,0,3,3571,2480,110
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3795,"2 river terrace, 20a",20A,10004,"2,775,000",2 river terrace,3,0,3,1600,2700,108
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3806,"2 river terrace, 22a",22A,10004,"2,725,000",2 river terrace,2,0,2,1746,1890,79
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3833,"2 river terrace, 27ab",27AB,10004,"5,625,000",2 river terrace,3,0,3,1968,3444,11
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3849,"2 river terrace, 29f",29F,10004,"1,925,000",2 river terrace,1,0,1,3675,928,84
40.715786,-74.016124,"""2 River Terrace""",1,TRIBECA,16,3850,"2 river terrace, 30a",30A,10004,"2,850,000",2 river terrace,1,0,1,11000,6828,14
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4004,"300 rector place, 1g",1G,10280,"523,000",300 rector place,2,1,3,1660,4820,107
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4012,"300 rector place, 2g",2G,10280,"515,000",300 rector place,2,0,2,2000,2450,119
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4017,"300 rector place, 2s",2S,10280,"775,000",300 rector place,1,0,1,1512,1290,100
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4051,"300 rector place, 4m",4M,10280,"525,000",300 rector place,2,0,2,4712,2309,18
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4086,"300 rector place, 6h",6H,10280,"510,000",300 rector place,3,0,3,2342,2080,89
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4096,"300 rector place, 6r",6R,10280,"438,000",300 rector place,1,0,1,13150,3600,32
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4097,"300 rector place, 6s",6S,10280,"950,000",300 rector place,1,0,1,2800,1760,88
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4098,"300 rector place, 6t",6T,10280,"515,000",300 rector place,3,0,3,2100,2761,58
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4116,"300 rector place, 7r",7R,10280,"545,000",300 rector place,0,1,1,6590,5500,60
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4125,"300 rector place, 8g",8G,10280,"535,000",300 rector place,1,0,1,2555,2772,112
40.708911,-74.017555,"""300 Rector Place""",1,TRIBECA,16,4149,"300 rector place, 9m",9M,10280,"520,000",300 rector place,1,0,1,4681,2294,2
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4333,"212 warren street, 4b",4B,10282,"1,995,000",212 warren street,1,0,1,4000,1337,72
40.966953,-73.734515,"""212 Warren Avenue""",1,TRIBECA,16,4369,"212 warren, 7g",7G,10282,"2,800,000",212 warren,1,0,1,10650,1500,66
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4376,"212 warren street, 8e",8E,10282,"2,925,000",212 warren street,1,0,1,2000,1080,95
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4378,"212 warren street, 8j",8J,10282,"2,650,000",212 warren street,3,0,3,3610,3738,119
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4381,"212 warren street, 8r",8R,10282,"1,970,000",212 warren street,0,1,1,4950,6400,88
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4392,"212 warren street, 10e",10E,10282,"5,429,774",212 warren street,1,0,1,4836,1190,18
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4395,"212 warren street, 10l",10L,10282,"4,025,000",212 warren street,1,0,1,353,929,20
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4397,"212 warren street, 10r",10R,10282,"1,812,500",212 warren street,2,0,2,3025,1651,120
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4405,"212 warren street, 11r",11R,10282,"1,815,000",212 warren street,1,1,2,1900,2304,108
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4407,"212 warren street, 12c",12C,10282,"4,650,000",212 warren street,1,0,1,5600,1480,61
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4419,"212 warren street, 14j",14J,10282,"2,775,000",212 warren street,1,0,1,5000,1008,109
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4421,"212 warren street, 14l",14L,10282,"5,300,000",212 warren street,1,0,1,1261,1261,3
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4431,"212 warren street, 15g",15G,10282,"3,025,000",212 warren street,1,0,1,702,1404,27
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4432,"212 warren street, 15j",15J,10282,"2,750,000",212 warren street,1,0,1,2975,1360,53
40.966953,-73.734515,"""212 Warren Avenue""",1,TRIBECA,16,4461,"212 warren, 20e",20E,10282,"2,700,000",212 warren,1,0,1,2800,1540,24
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4462,"212 warren street, 20g",20G,10282,"4,995,000",212 warren street,4,1,5,2292,4290,90
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4471,"212 warren street, 23a",23A,10282,"2,420,000",212 warren street,2,0,2,4000,2160,108
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4478,"212 warren street, 24g",24G,10282,"5,300,000",212 warren street,3,0,3,2500,3102,118
40.717243,-74.015709,"""212 Warren St""",1,TRIBECA,16,4481,"212 warren street, 25e",25E,10282,"2,800,000",212 warren street,6,0,6,1600,2880,120
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5031,"200 rector place, 31a",31A,10280,"900,000",200 rector place,1,0,1,1500,1200,24
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5046,"200 rector place, 4b",4B,10280,"999,750",200 rector place,2,0,2,4750,3084,104
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5050,"200 rector place, 8b",8B,10280,"1,076,750",200 rector place,2,0,2,5280,2492,48
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5066,"200 rector place, 25b",25B,10280,"990,000",200 rector place,4,0,4,1975,2445,118
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5073,"200 rector place, 32b",32B,10280,"1,378,201",200 rector place,1,0,1,1907,1604,100
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5077,"200 rector place, 36b",36B,10280,"1,400,000",200 rector place,2,0,2,2389,2168,97
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5094,"200 rector place, 10c",10C,10280,"755,000",200 rector place,1,0,1,6000,2764,110
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5164,"200 rector place, 40d",40D,10280,"1,931,750",200 rector place,1,0,1,2178,1800,30
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5249,"200 rector place, 3g",3G,10280,"600,000",200 rector place,2,0,2,2400,2216,98
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5254,"200 rector place, 8g",8G,10280,"691,750",200 rector place,2,0,2,1868,1375,73
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5264,"200 rector place, 19g",19G,10280,"832,500",200 rector place,2,0,2,3900,2552,76
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5327,"200 rector place, 14j",14J,10280,"650,000",200 rector place,2,0,2,1395,2325,11
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5339,"200 rector place, 26j",26J,10280,"665,000",200 rector place,1,0,1,9354,3963,78
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5341,"200 rector place, 28j",28J,10280,"628,000",200 rector place,2,0,2,1900,2904,99
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5352,"200 rector place, 4k",4K,10280,"1,260,000",200 rector place,1,0,1,3373,1771,70
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5356,"200 rector place, 8k",8K,10280,"1,350,000",200 rector place,1,0,1,2500,1280,99
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5361,"200 rector place, 14k",14K,10280,"690,000",200 rector place,1,0,1,2625,2160,47
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5447,"200 rector place, 32m",32M,10280,"520,000",200 rector place,0,2,2,7532,112850,9
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5459,"200 rector place, 9n",9N,10280,"515,000",200 rector place,2,0,2,3847,2098,76
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5492,"200 rector place, 9-p",9P,10280,"625,000",200 rector place,2,0,2,1600,3000,116
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5499,"200 rector place, 9r",9R,10280,"547,500",200 rector place,2,0,2,2824,1760,43
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5513,"200 rector place, 9t",9T,10280,"530,000",200 rector place,2,0,2,2165,1728,86
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5515,"200 rector place, 4u",4U,10280,"917,000",200 rector place,1,0,1,4100,1248,70
40.708517,-74.016521,"""200 Rector Place""",1,TRIBECA,16,5520,"200 rector place, 9u",9U,10280,"900,000",200 rector place,1,0,1,4000,1272,73
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5617,"333 rector pl, 305",305,10280,"900,000",333 rector pl,2,1,3,2200,4356,97
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5618,"333 rector place, 306",306,10280,"2,999,500",333 rector place,6,0,6,2500,5850,90
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5624,"333 rector place, 312",312,10280,"935,000",333 rector place,1,0,1,2550,1216,58
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5635,"333 rector place, 410",410,10280,"1,450,000",333 rector place,2,0,2,2500,2310,109
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5656,"333 rector place, 605",605,10280,"1,606,178",333 rector place,2,0,2,2167,1810,69
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5658,"333 rector place, 607",607,10280,"650,000",333 rector place,3,0,3,1757,3120,117
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5665,"333 rector place, 701",701,10280,"850,000",333 rector place,2,0,2,3000,1703,48
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5670,"333 rector place, 706",706,10280,"2,875,000",333 rector place,1,0,1,11000,769,4
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5707,"333 rector place, 1004",1004,10280,"1,570,000",333 rector place,3,0,3,2000,3564,97
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5710,"333 rector place, 1007",1007,10280,"999,999",333 rector place,0,1,1,5000,3750,70
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5713,"333 rector place, 1010",1010,10280,"988,000",333 rector place,1,0,1,5560,988,63
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5721,"333 rector place, 1106",1106,10280,"704,500",333 rector place,2,0,2,2945,3099,57
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5739,"333 rector place, 1212",1212,10280,"880,000",333 rector place,16,0,16,3240,10100,87
40.709568,-74.017327,"""333 Rector Place""",1,TRIBECA,16,5748,"333 rector place, 1409",1409,10280,"1,575,000",333 rector place,1,0,1,16100,1032,89
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6019,"21 south end avenue, 222",222,10280,"1,730,000",21 south end avenue,1,0,1,2208,2610,130
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6031,"21 south end ave, 321",321,10280,"2,537,500",21 south end ave,1,0,1,6000,2716,98
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6039,"21 south end avenue, 336",336,10280,"510,000",21 south end avenue,2,0,2,2500,2250,58
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6059,"21 south end ave, 421",421,10280,"2,537,500",21 south end ave,1,0,1,3125,1302,76
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6078,"21 south end avenue, 440",440,10280,"1,353,150",21 south end avenue,1,0,1,560,1510,23
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6084,"21 south end avenue, 532",532,10280,"625,000",21 south end avenue,2,0,2,13167,2805,30
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6116,"21 south end avenue, 629",629,10280,"970,000",21 south end avenue,1,0,1,2000,1378,94
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6120,"21 south end avenue, 633",633,10280,"470,000",21 south end avenue,2,0,2,2018,2080,110
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6132,"21 south end avenue, 731",731,10280,"850,000",21 south end avenue,1,0,1,1710,1264,100
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6138,"21 south end avenue, 737",737,10280,"925,000",21 south end avenue,1,0,1,3750,3323,113
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6151,"21 south end avenue, ph1j",PH1J,10280,"745,000",21 south end avenue,2,0,2,4255,1360,109
40.708191,-74.017787,"""21 South End Avenue""",1,TRIBECA,16,6163,"21 south end avenue, ph1v",PH1V,10280,"1,080,000",21 south end avenue,1,0,1,1040,1480,107
40.707674,-74.016593,"""99 Battery Place""",1,TRIBECA,16,7014,"99 battery place, 16-a",16-A,10280,"635,000",99 battery place,4,0,4,2500,3200,94
40.707674,-74.016593,"""99 Battery Place""",1,TRIBECA,16,7055,"99 battery place, 8-c",8-C,10280,"1,105,000",99 battery place,1,0,1,1958,690,69
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8010,"2 south end avenue, th7",TH7,10280,"1,290,000",2 south end avenue,2,0,2,2500,1950,110
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8011,"2 south end avenue, th8",TH8,10280,"420,000",2 south end avenue,1,0,1,8040,4022,3
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8018,"2 south end avenue, 2f",2F,10280,"580,000",2 south end avenue,1,0,1,4536,1584,93
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8041,"2 south end avenue, 3w",3W,10280,"485,000",2 south end avenue,2,1,3,1483,1920,106
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8064,"2 south end avenue, 4w",4W,10280,"435,000",2 south end avenue,3,0,3,4750,3748,42
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8085,"2 south end avenue, 5v",5V,10280,"480,000",2 south end avenue,2,0,2,1975,3178,2
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8088,"2 south end avenue, 6b",6B,10280,"780,000",2 south end avenue,1,0,1,2504,1403,6
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8089,"2 south end avenue, 6c",6C,10280,"840,000",2 south end avenue,2,0,2,1700,1728,109
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8107,"2 south end avenue, 6v",6V,10280,"445,000",2 south end avenue,3,0,3,2633,2480,83
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8116,"2 south end avenue, 7h",7H,10280,"470,000",2 south end avenue,4,0,4,2000,2800,88
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8128,"2 south end avenue, 7u",7U,10280,"495,000",2 south end avenue,3,0,3,1360,2520,118
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8129,"2 south end avenue, 7v",7V,10280,"492,500",2 south end avenue,1,0,1,1000,1500,82
40.707941,-74.017415,"""2 South End Avenue""",1,TRIBECA,16,8130,"2 south end avenue, 7w",7W,10280,"430,000",2 south end avenue,2,0,2,1115,1983,119
40.705449,-74.017295,"""10 Little West Street""",1,TRIBECA,16,9038,"10 little west street, 22d",22D,10004,"1,065,000",10 little west street,2,0,2,1800,2800,96
40.705449,-74.017295,"""10 Little West Street""",1,TRIBECA,16,9039,"10 little west street, 22e",22E,10004,"2,700,000",10 little west street,2,0,2,1983,2490,120
40.705449,-74.017295,"""10 Little West Street""",1,TRIBECA,16,9077,"10 little west street, 30e",30E,10004,"3,075,000",10 little west street,1,0,1,4000,1000,75
40.705449,-74.017295,"""10 Little West Street""",1,TRIBECA,16,9108,"10 little west street, 37g",37G,10004,"4,000,000",10 little west street,3,0,3,2083,3253,16
40.705449,-74.017295,"""10 Little West Street""",1,TRIBECA,16,9114,"10 little west street, ph2c",PH2C,10004,"6,300,000",10 little west street,2,0,2,7600,2300,51
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1035,"140 west street, 12a",12A,10007,"4,725,000",140 west street,6,0,6,2000,3300,87
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1043,"140 west street, 12j",12J,10007,"1,799,500",140 west street,54,0,54,13239,56634,107
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1055,"140 west street, 13d",13D,10007,"2,610,000",140 west street,2,0,2,1650,1581,115
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1066,"140 west street, 13q",13Q,10007,"3,995,000",140 west street,1,0,1,9984,4900,13
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1073,"140 west street, 14h",14H,10007,"3,125,000",140 west street,1,0,1,1959,1328,99
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1079,"140 west street, 14p",14P,10007,"5,800,000",140 west street,1,0,1,2543,1260,77
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1086,"140 west street, 15g",15G,10007,"3,462,500",140 west street,1,0,1,1800,1415,97
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1087,"140 west street, 15h",15H,10007,"3,150,000",140 west street,0,1,1,1900,2200,38
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1089,"140 west street, 15k",15K,10007,"2,732,500",140 west street,1,0,1,2046,1452,32
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1098,"140 west street, 16d",16D,10007,"5,600,000",140 west street,2,0,2,1783,1836,57
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1101,"140 west street, 16j",16J,10007,"1,995,000",140 west street,2,0,2,2750,2660,57
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1116,"140 west street, 17k",17K,10007,"2,922,500",140 west street,1,0,1,2231,1224,65
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1121,"140 west street, 17r",17R,10007,"3,900,000",140 west street,1,0,1,3000,1292,97
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1126,"140 west street, 19d",19D,10007,"7,900,000",140 west street,1,0,1,8361,1352,58
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1132,"140 west street, 21b",21B,10007,"6,650,000",140 west street,3,0,3,2442,3120,88
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1141,"140 west street, 23c",23C,10007,"5,311,400",140 west street,10,0,10,2146,6815,99
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1145,"140 west street, 24c",24C,10007,"5,742,157",140 west street,1,0,1,2185,1260,98
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1147,"140 west street, 25a",25A,10007,"6,087,000",140 west street,1,0,1,4000,1094,70
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1149,"140 west street, 25c",25C,10007,"5,665,000",140 west street,1,0,1,1799,5810,118
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1150,"140 west street, 25d",25D,10007,"3,900,000",140 west street,2,0,2,4640,2430,1
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1153,"140 west street, 26c",26C,10007,"6,200,000",140 west street,3,0,3,1895,2052,106
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1160,"140 west street, 28b",28B,10007,"6,705,000",140 west street,2,0,2,2017,3165,110
42.465042,-75.070518,"""140 West Street""",1,TRIBECA,84,1171,"140 west street, 31b",31B,10007,"9,000,000",140 west street,2,1,3,1200,3240,86
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1006,"275 greenwich street, 2es",2ES,10007,"1,545,000",275 greenwich street,1,0,1,2504,1020,119
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1039,"275 greenwich street, 4js",4JS,10007,"925,000",275 greenwich street,1,0,1,4000,1080,74
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1049,"275 greenwich street, 5ds",5DS,10007,"960,000",275 greenwich street,1,0,1,2500,784,67
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1061,"275 greenwich street, 6bs",6BS,10007,"1,047,500",275 greenwich street,1,0,1,1100,1479,29
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1098,"275 greenwich street, 8ls",8LS,10007,"1,205,000",275 greenwich street,2,0,2,1958,2565,68
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1109,"275 greenwich street, 9js",9JS,10007,"950,000",275 greenwich street,1,0,1,3800,1184,64
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1123,"275 greenwich street, 10ls",10LS,10007,"1,150,000",275 greenwich street,1,0,1,2200,1200,13
40.715398,-74.011032,"""275 Greenwich Street""",1,TRIBECA,132,1132,"275 greenwich street, 11js",11JS,10007,"900,000",275 greenwich street,2,0,2,1743,1440,99
42.095358,-75.922732,"""71 Murray St""",1,TRIBECA,132,1311,"71 murray street, 10",10,10007,"7,475,000",71 murray street,1,0,1,28335,522,118
